title,label,subject,time
「快篩試劑，本來政府說每劑上千元，等到吳宗憲捐贈給醫院時，政府改為300元，可見政府到處賺百姓錢」、「吳宗憲快篩買272元，為何醫院要收7000元」？,Fake,政治與政策,2021/7/7
「政府强行以行政命令 通過准予，吸毒者、愛滋病毒感染者、梅毒、花柳病毒感染者、C肝炎、B肝炎，可以捐血」？,Fake,政治與政策,2021/7/6
影片「愛文芒果使用禁藥『益收生長素』催熟」？,Fake,健康,2021/7/6
「奇美護理師的資訊，施打新冠疫苗前不能空腹、施打疫苗前後要喝水、補充維生素C...服用慢性病藥物者(高血壓、糖尿病)，要在飯後服藥較無副作用...施打疫苗後3天內禁食海鮮、酒、刺激性與辛辣食物」？,Fake,健康,2021/7/5
圖片「永不『中風』…鄧小平、羅斯福、邱吉爾...都是中風结束其一生…中華生理函校宗石喬教授提倡的飲水法：用 300 CC茶杯一隻，小便後飲一杯...」？,Fake,健康,2021/7/5
「健保局發文，從110年6月28日起，限制年度就醫次數，一年超過30次，就要自費」？,Fake,政治與政策,2021/7/4
「新冠變種病毒並非一般藥物就會殺死，源自於厄瓜多印地安人的「12288救命湯」可治療新冠肺炎？,Fake,健康,2021/7/2
「刑法24條：緊急危難之阻卻違法事由，受疫情影響，可以至超商拿取食物、現金供生存，警方有意見，告知這是刑法24條、23條賦予權利」？,Fake,生活,2021/7/2
「芒果濕毒，皮膚病、氣喘、腎臟疾病、過敏體質者不能吃，且芒果有4大禁忌，不能與酒、海鮮、大蒜、鳳梨同時吃」？,Fake,健康,2021/7/2
「請檢查組員中有沒有下列七個假好友...它們其實都是假藉要幫你分辨真的假的訊息，設計好埋伏在你的網路中，監控羣組每個人的對話」？,Fake,科技資安,2021/7/2
「賈永婕救命神器一台27萬，政府報價270萬」、「吳宗憲快篩試劑一個300元，政府一個3000元」？,Fake,政治與政策,2021/7/1
文章「新紅色黨的夢想，作者：李秉穎醫師」？,Fake,政治與政策,2021/7/1
「吃素的人真的可以預防新冠肺炎已經有科學根據請轉發...聯合國向全人類發出了，盡量吃素」？,Fake,健康,2021/7/1
「病毒變種病毒，第三波疫情猛如虎，加拿大、阿拉伯禁止航班進出，巴西每天死亡數超過4100人，英國、法國、德國、義大利封鎖國境」？,Fake,國際,2021/7/1
「美國最高法院已取消了普遍接種疫苗，比爾蓋茲與美國首席傳染病專家弗奇敗訴...小羅伯·甘廼迪說，mRNA疫苗會直接干擾患者的遺傳基因...首次接種新冠疫苗後約有0.8％的人在兩週內死亡，倖存者的平均預期壽命最長為兩年」？,Fake,國際,2021/6/30
圖卡「哪些人群不適合接種新冠疫苗」、「若要打新冠疫苗前，記得做以下幾點」？,Fake,健康,2021/6/29
「印度變種（Delta）很厲害，他有新感染方式，進入細胞後，這個被感染的細胞可以直接跟隔壁細胞結合，就能一直感染下去，抗體看不見它？打過2劑兩劑AZ，莫德納，BNT，仍然會被感染，打過2劑不會變重症」？,Fake,健康,2021/6/29
「疫苗陳情事件6月26發生在高雄 新聞完全沒播報」？,Fake,政治與政策,2021/6/28
影片「高雄壽山特勤隊台灣獼猴分隊」、「高雄壽山麓，遠近馳名的猴齊天特勤蒐食部隊」？,Fake,環境能源,2021/6/28
「Delta入侵，枋山芒果遭遇退訂潮」、「最近吃芒果要小心Delta病毒」？,Fake,生活,2021/6/27
音檔「最近不要吃豬肉，豬死太多了，病菌找不到藥物來控制，所以養豬工會開會決定賣便宜賣給超市、菜市場、加工廠...這個病菌不會傳染給人，但怕吃了身上長瘤」？,Fake,生活,2021/6/26
「接種疫苗當天請停用阿斯匹靈、保栓通、抗血栓藥物和抗凝血劑」？,Fake,健康,2021/6/26
照片「從南部搭高鐵來台北當街友打疫苗...街友審核標準：要留鬍子、頭髮要過肩，重點是要夠油膩、這種天氣也要穿羽絨外套、留指甲還要有黑垢」？,Fake,政治與政策,2021/6/25
「建議在家中放可樂，萬一家中不幸發生火災時，與其浪費時間去取水，倒不如使用一瓶可樂」？,Fake,生活,2021/6/25
影片教學「關閉Letter Sealing（點對點加密）、拒絕外部應用程式存取、不允許提供使用資料，以保護個人資訊」？,Fake,科技資安,2021/6/25
圖卡「新加坡建議哺乳媽媽打疫苗後，要停餵母乳5-7天，台灣卻沒相關指引」？,Fake,國際,2021/6/25
「台灣有些護士基本觀念Fake，以往很多預防針都是皮下注射，所以手臂可以插腰著注射...新冠疫苗是肌肉注射，所以為了避免橈骨神經受傷，手臂要放下垂姿勢來打」？,Fake,健康,2021/6/24
圖卡「長者高溫打疫苗要注意，應等身體狀況平穩再打疫苗，以防打完疫苗後因急性免疫反應而過敏，造成冠狀動脈急速收縮、引發心肌梗塞」？,Fake,健康,2021/6/23
「打了疫苗要用多久的時間來恢復身體的免疫系統能力....Real的答案是從第一針到第二針...當我們體內形成抗體時，我們的免疫力是會大大的降低」？,Fake,健康,2021/6/23
媒體報導「日本接種率低 揭4黑歷史...日本在接種類風濕性關節炎疫苗的時候，因為劑量過重，所以也導致22人罹患間質性肺炎，甚至有9個人死亡」？,Fake,國際,2021/6/23
影片宣稱「打疫苗前後一定要注意以下這五點」？,Fake,健康,2021/6/22
語音檔稱「衛福部疾管署用語音電話追蹤國人健康，進行健康登記，諮詢詳情請按0」？,Fake,生活,2021/6/21
「打疫苗千萬不能揉，揉了極為容易產生血栓」？,Fake,健康,2021/6/21
「免疫力差的人，打疫苗副作用也會比較多，甚至會死亡，想減輕疫苗的副作用，要認真吃蛋白質 維生素A 維生素C」？,Fake,健康,2021/6/21
「5月27日後，台灣改為Ct30以上都算陰性，於是後來確診數一路下滑」？,Fake,健康,2021/6/19
訊息「北農18名新冠確診，四樓營業部重災區，每天包20-30萬包蔬菜給全聯...暫時不要去全聯」？,Fake,生活,2021/6/18
「打完疫苗，身體就會啟動免疫反應...要躺下來休息...盡量不要吃退燒藥...白血球生成過程，需要大量優質維他命C...糖會帶給病毒需要能量...可以一天洗2次溫熱澡，增加血液循環與抵抗力」？,Fake,健康,2021/6/18
「明天全省慈惠堂作法收瘟神不能穿黑衣服，瘟神喜愛黑色，怕被纔繞著」、「天上聖母三媽指示，請大家不要穿黑色的衣服，因為現在是三劫末日是天劫...黑色代表五黃也跟瘟神的顏色相近」？,Fake,生活,2021/6/17
「接種新冠疫苗禁止使用麻醉劑，即使是局部牙醫麻醉，會對生命構成危害...需等四週才能使用麻醉劑」「打疫苗後3天內不要吃海鮮、飲酒」？,Fake,健康,2021/6/17
公文「強迫全國接種國產疫苗，不打疫苗要開罰3000-15000」？,Fake,政治與政策,2021/6/16
「嘉義長庚大學，與中國醫學大學發表：泡茶葉喝能預防冠狀病毒的原理...茶葉水中的病毒有90%被殺死，靜置3分鐘能殺死100%...剛感染時喝茶可以破壞病毒細胞壁及把病毒沖至胃液把病毒殺死」？,Fake,健康,2021/6/16
「進入超商等各類場所掃描QR code發簡訊，新台幣8億就入了~唐鳳的口袋！付的是納稅錢」、「你以為免費嗎？下個月帳單就知道了」？,Fake,政治與政策,2021/6/15
訊息「未來開始施打AZ疫苗，可能會有血栓疑慮，可以現在開始多喝醋，舒活血管收縮」？,Fake,健康,2021/6/15
「明天中午12:00起高速公路將有警察攔檢，專查來往車輛身分查核、車內防疫作為、是否有落實不跨區移動」、「國家法令目前有規定，高速公路攔檢，如查獲跨區者，一律重罰」？,Fake,生活,2021/6/11
「端午節連假市場休市5天，從下星期一到星期五，請大家提早買菜備貨」？,Fake,生活,2021/6/11
影片宣稱「現在的海魚 盡量不要吃 會有印度病毒」、「最近印度的屍體已經流到馬來西亞這裡了！告訴你身邊的朋友 不要吃海鮮」？,Fake,國際,2021/6/10
「多吃含單寧酸的水果，可抑制新冠病毒；喝酒防疫不是亂說的。紅酒＆高粱酒內的單寧酸可防疫」？,Fake,健康,2021/6/9
訊息「近期每日死亡數只有20出頭，但光新北火葬場一處，每天卻火葬超過900具遺體？除去其他死亡的，比疫情前每日平均300人多出整整600人？」？,Fake,政治與政策,2021/6/9
訊息「台北市疫情急難紓困，只要戶籍在台北，在台北通上傳身分證、存摺，直接發放一個人3000，不用審財稅」、「新北市薪水3.9萬以下一人發一萬，線上申請」」？,Fake,政治與政策,2021/6/9
影片「遊覽車集結到總統府抗議，台灣需要疫苗！新聞不報」？,Fake,政治與政策,2021/6/8
「輝瑞公司決定提供一批疫苗用於給威而鋼忠實顧客，下單即贈送一張疫苗優先注射券」？,Fake,科技資安,2021/6/8
圖文稱「日本送的AZ疫苗是2021年5月到期」？,Fake,健康,2021/6/8
「高雄港貨船撞碼頭，天啊 這也太可怕了吧」？,Fake,生活,2021/6/7
「火星的小恆星今晚靠近地球，極度危險的、高輻射的宇宙射線將會貼近地球而通過，今晚一定要關閉手機」?,Fake,生活,2021/6/7
「烏來的新娘潭，連日大雨，新娘終於出現了」？,Fake,生活,2021/6/7
「這次病毒是「肺臟神經病毒」會鈍化肺臟神經。因此身體缺氧時。大腦也無法偵測...急救時要敲擊肺臟神經（中府穴+大魚際）用力敲。肺臟神經喚醒了。也就解除」？,Fake,健康,2021/6/4
「高端疫苗，5月12日還在招募65歲以上受試者參與二期臨床試驗，表定要做到9月30日。然後今天就硬幹了。要嘛是7月底施打二期都做不完全的疫苗，要嘛是拖到至少10月才有僅做完二期的疫苗」？,Fake,健康,2021/6/4
訊息「陳建仁前副總統主導國產疫苗研發單位，美國偷偷給原料、技術...高端疫苗跟莫德納系出同門，美國已把疫苗偷塞換給我們了」？,Fake,健康,2021/6/3
「這幾天下雨 氣溶膠量高 病毒更容易在空氣中傳播」？,Fake,健康,2021/6/3
「打新冠疫苗前兩三天，禁止攝取所有的澱粉，讓身體發炎指數下降，每3個小時吃一顆維他命C，所有保肝的產品都要吃」？,Fake,健康,2021/6/3
「快樂缺氧是這幾天的熱門議題，影片教『俯臥式加上咳嗽』可舒緩新冠病症」？,Fake,健康,2021/6/2
「新冠輕症患者，最怕快樂缺氧...這些病人只要醒著時就不斷的深呼吸，才能維持血液的氧氣度，就不會因快樂缺氧突發惡化而亡」？,Fake,健康,2021/6/1
「原來洋蔥那麼厲害，比骨質疏鬆症的藥有效，可以防治鼻塞、預防膽固醇過高、防治失眠、淨化空氣」？,Fake,健康,2021/5/31
「提醒各位到便利商店與超市，若手打開透明冰箱門後，手要記得用酒精消毒，昨天看CNN的報導，美國人有10％是因為摸到有病毒的超市冰箱門把中獎的」？,Fake,國際,2021/5/28
「韭菜煮水喝可以治療新冠病毒」、「鳳梨可以抵抗武漢肺炎」、「平時多食用洋蔥，可以殺死身體的病毒和細菌。聞洋蔥可以殺死肺裡的病毒和細菌」？,Fake,健康,2021/5/28
影片「中央政策已決定病毒共存，所以對新冠病毒的認識是必須的，只要照下列影片的做法，就安全了」？,Fake,健康,2021/5/28
訊息「嘉義縣三處被徵收為集中檢疫所，沒事避開這些地方，以防空氣中的病毒或飛沫感染」？,Fake,健康,2021/5/27
訊息「台中太原路復健醫院被市府徵收為方艙醫院」？,Fake,健康,2021/5/27
圖片宣稱「美帝的貓丶狗施打covid-19疫苗照片...美國疫苗多到給美國貓丶美國狗打」？,Fake,健康,2021/5/26
「5月27日至28日彰化市區盡量不要外出，也不要在街上逗留，因為化學兵群廠所使用的消毒藥劑屬於較強烈性的消毒劑，對於人體及器皿，還是會造成殘留及負擔哦！」？,Fake,生活,2021/5/26
「被通知匡列後，若在防疫旅館隔離期間無確診，需自行支付14天隔離的所有費用」？,Fake,政治與政策,2021/5/25
「台北三總用台灣冠清一號，專治任何武漢新冠病毒，可以網購」？,Fake,健康,2021/5/25
「口罩摺痕向上...落塵、細菌容易藏在向上的摺痕裡」？,Fake,健康,2021/5/25
影片「戴口罩測試吹熄打火機...不合格的口罩能吹熄，合格的口罩吹不熄」？,Fake,健康,2021/5/25
「免疫系統強的人，就算感染到COVID-19 病毒，自身會有抵抗力自癒...平常要吃動物性蛋白質與脂肪，以增加免疫蛋白，增強抵抗力...吃冰或喝冰飲料，人的免疫系統會暫時停止抵抗病毒4個小時...」？,Fake,健康,2021/5/25
「教育部網站公告，全國各級學校自110年5月19日起至6月18日止，因應疫情停課居家線上學習」？,Fake,政治與政策,2021/5/24
「『北醫感染科李主任』『資深前輩陳厚全醫師』『蔡篤堅教授』為衛福部解釋一下，為何出現校正回歸說明」？,Fake,健康,2021/5/24
「請禱告，緊急禱告請教，為印度教會禱告，昨晚有20座教堂被燒毀。而今晚，想要摧毀的，是奧里薩邦省200多座教堂。他們想在24小時內殺掉200名傳教士...」？,Fake,國際,2021/5/24
「韓國拿到40萬劑輝瑞疫苗，馬上就轉手把AZ疫苗運到台灣，這是台灣與韓國簽的辱台協議」？,Fake,國際,2021/5/24
語音檔「台大護理長 / 蔡壁如委員分享：多喝水保持喉嚨濕潤、洗澡要用熱水澡」？,Fake,健康,2021/5/24
「快篩劑難買，這個免費的，美國傳來的 自己快篩 屏住呼吸 看住紅圈轉？圈 4圈-正常 6圈-很好 8圈-很強 10圈-超強」？,Fake,健康,2021/5/23
「去超商、大賣場為實聯制，只要與確診者同時間去，就會通知列為密切接觸者，要居家隔離7天」？,Fake,政治與政策,2021/5/23
「美國紅十字會說不再接受已經接種疫苗人的捐血，因為疫苗會把身體裡面天然的抗體破壞」？,Fake,健康,2021/5/22
「吃清冠一號有病治病、無病強身」？,Fake,健康,2021/5/21
影片「以色列對哈馬斯進行打擊報復後，為了博取同情拉贊助，哈馬斯組織抬屍遊街」？,Fake,國際,2021/5/21
影片稱「中國派去印度撤僑的飛機是如何安排的，這樣更顕得我們官員的無能」？,Fake,國際,2021/5/21
影片稱「印度用神牛治新冠 」？,Fake,國際,2021/5/20
「印度巫師聲稱如此可治新冠肺炎」？,Fake,國際,2021/5/20
「日本醫護人員簡易防病毒法...保持喉嚨濕潤...胃酸能殺死病毒」？,Fake,健康,2021/5/20
「烏來區各部落最快明天開始封路...外來遊客一律禁止進入」？,Fake,政治與政策,2021/5/20
「感恩花蓮慈院中醫部～何宗融副院長開的良方...保肺健身防疫茶」？,Fake,健康,2021/5/20
「太陽能光電板，將太陽的光熱，反射回大氣層，讓台灣上空沒有冷空氣...以致於水氣無法凝結為水滴...至今完全沒有春雷、更沒有雨」？,Fake,環境能源,2021/5/20
「新冠肺炎變種新疫情症狀為痠疼痛、結膜炎、咽喉痛、瀉肚子、手指腳趾變色、頭痛、皮疹，跟舊疫情不同？」,Fake,健康,2021/5/20
語音「快篩劑搶不過人家，前署長邱淑媞、許瑞云醫師提供檢測方法：閉氣十秒測肺部纖維化...保持口腔濕潤，讓病毒進入食道，胃酸能殺死病毒」？,Fake,健康,2021/5/20
「一組日本醫生證實...熱水在解決一些健康問題上是百分百有效的」？,Fake,健康,2021/5/19
「印度神器，煮牛尿，吸蒸氣殺新冠病毒」？,Fake,國際,2021/5/19
「法醫高大成對疫苗猝死的專業解析 / 新加坡防疫訊息：疫苗對現在變種病毒株無用...類固醇藥物無用..無症狀感染者仍有感染力」？,Fake,健康,2021/5/19
「清冠一號...一小包用熱水泡...一天300c.c慢慢喝」？,Fake,健康,2021/5/19
「疫情擴散期間，千萬不要喝冰水及吃冰品...我們有三位泰國工人很喜歡喝冰水...現在就感染到新冠肺炎了...因此請大家多多喝溫開水，喝熱茶」？,Fake,健康,2021/5/19
「明天起須持記名式悠遊卡才能搭捷運...先把身份證拿出來上網」？,Fake,生活,2021/5/18
影片「螃蟹竟然懂得寫『活著』」？,Fake,生活,2021/5/17
「印度的疫情嚴重...敬拜的偶像絲毫不能幫助他們...全國正在摧毀偶像」？,Fake,國際,2021/5/17
「新聞報導，三個在印度工作的中國人...抵達重慶，初部檢測為陰性，醫生仍有懷疑，幫他們進行電腦斷層掃描...確診為印度的三重變種病毒」？,Fake,健康,2021/5/17
「高雄、台南、桃園、台中等縣市，5月17日起開始，騎機車未戴口罩者，會被開罰3000到15000元」？,Fake,生活,2021/5/15
「影片的口罩折法是去年護理師公會推薦的折法」？,Fake,健康,2021/5/15
「今天晚上務必要把門窗關緊，因為新北市和台北市要在星期五和星期六晚上，會有陸軍化學兵群來進行全面消毒...藥劑非常毒」？,Fake,生活,2021/5/14
「Ct12 案例如果在您旁邊咳嗽，從你的口罩與臉頰之間的縫隙都可以有『幾萬個』病毒鑽進你的呼吸道，但是 Ct30 以上的案例，就算在你面前咳嗽，你都還不見得會中。Ct12 跟 SARS 那時一樣，同一個空間待太久都有機率中」？,Fake,健康,2021/5/14
圖表宣稱「台灣苦旱缺水原因的證據找到了...中央氣象局今晚5月9日7點至十點的雷達回波動態圖顯示...中火上方的圓形波紋，水氣回波碰到即自動消散」？,Fake,環境能源,2021/5/14
「台電公司通知因興達電廠事故全廠停機...依消防署最新統計此次共造成全國 17 縣市大規模停電...停電原因為大潭電廠6部機組跳脫」？,Fake,生活,2021/5/14
「吃普拿疼保證連送急診室的機會都沒有...頭痛要吃阿斯匹靈，因為它含水楊酸會使血管擴張，經證實它還可防腸癌...服用膠囊藥物不可配溫水、熱水、果汁、含糖飲料，要喝冷水、冰水」？,Fake,健康,2021/5/13
影片「印度恐怖現場、在等待火化的現場！讓人看了好鼻酸」、「印度疫情超嚴重」？,Fake,國際,2021/5/13
「生命河靈糧堂牧師因打疫苗過世...注射後有心肌炎症狀可能導致心梗」？,Fake,國際,2021/5/13
「太魯閣事件中，原罹難人數是 50 位，何以後來修正為 49 位？原因是有位道親，訂完4月2日408車次的車票後沒有搭乘，當台鐵以花東人訂票實名制找到她時，才讓人誤解為50位。」？,Fake,政治與政策,2021/5/13
影片「在雞眼前畫一條直線，雞就會被催眠不動」？,Fake,生活,2021/5/13
「中國康希諾開發吸入式新冠疫苗...成功率68.83％...預防嚴重疾病的成功率為95.47%...救命藥終於要來了...」？,Fake,健康,2021/5/12
照片「印度新冠病毒已經感染到鳥類」？,Fake,國際,2021/5/12
「大前研一說台灣已進入低智商社會...後藤新平的『治台三策』：臺灣人貪財愛錢...貪生怕死...非常愛面子」？,Fake,政治與政策,2021/5/12
外電報導稱「《自然》新研究：距今5000年前，台灣原住民可能是太平洋地區人類的東亞祖先」？,Fake,科學研究,2021/5/11
影片稱「民進黨趙映光搭計程車蠻橫無理，逞兇打人」？,Fake,政治與政策,2021/5/11
影片「多酚多2倍！養肝防癌冷凍香蕉...」？,Fake,健康,2021/5/10
影片宣稱「最新作案手法，拿自製POS機靠近銀行卡，就可以把你的錢刷走」？,Fake,生活,2021/5/10
影片與傳言稱「中國已經派專機至印度接國人回國，澳洲、日本卻禁止公民回國....這次疫情真的是照妖鏡」？,Fake,國際,2021/5/8
「台灣疫情已經開始擴散了，截至5月4日：桃園44人、新北24人..」？,Fake,健康,2021/5/7
圖文稱「香蕉分為五階段，未熟時含益生菌、略熟高纖低糖；有黑斑點時，有抗氧化物；有黑斑過熟香蕉能抑制癌細胞」？,Fake,健康,2021/5/7
影片「小男生很有天份，長大一定是出色的舞者，可惜他卻成法國總統一馬克宏，舞伴是他的老師，也成了他的妻子...」？,Fake,國際,2021/5/7
「只需一碗湯：黑木耳加薑、紅棗，就可把心腦血管血栓都化掉」？,Fake,健康,2021/5/5
影片宣稱「印度護士只插針，不注射，把藥劑拿去黑市賣」？,Fake,國際,2021/5/4
「新加坡/俄羅斯已成為世界上第一個對COVID-19屍體進行屍檢的國家...新加坡/俄羅斯衛生部指出COVID-19不是病毒，而是細菌」？,Fake,國際,2021/5/4
影片「輝瑞疫苗可摧毀神經系統導致呆傻...可融入人體基因」、「科學報告：輝瑞疫苗已確認可引起神經退行性疾​​病」？,Fake,健康,2021/5/4
「病毒又回來了... 我們不咳嗽，沒有發燒，這次是關節疼痛，無力，食欲不振...該菌株不在我們的鼻咽區域內定居... 它直接影響肺部，這意味著縮短了發病時間」？,Fake,健康,2021/5/4
「美國把台灣疫情改列三級，因為對台灣疫情升高甚有疑慮...清真寺出現破口，疫情蔓延到台北車站群聚」？,Fake,健康,2021/5/3
影片稱「美國加州的黑人與白人，將華人活活打死」？,Fake,國際,2021/5/3
圖片宣稱「亞利桑那大選審計已經出來的部分結果...至此為止，已經記錄的有違反投票規則和違法的票數，已經達到了25萬4722張票...」？,Fake,國際,2021/4/29
「高鐵優惠票擴及50～65歲」？,Fake,生活,2021/4/29
「注意台灣玉山、南投等地方也淪陷 出外盡量穿長袖衣服！陸『新布尼亞病毒』釀7死 致命蜱蟲 人傳人」？,Fake,健康,2021/4/29
影片稱「4月26日希拉蕊在關塔那摩灣海軍基地監獄，被判絞刑」？,Fake,國際,2021/4/28
影片稱「國外最新型的紅綠燈」、「印尼/馬來西亞最新型的紅綠燈」？,Fake,國際,2021/4/28
影片稱「昨天的俄羅斯航空展，義大利飛行表演隊發生了意外」？,Fake,國際,2021/4/28
影片稱「汽車高速行駛時爆胎，大力踩煞車，可平穩停車」？,Fake,生活,2021/4/27
「桐花樹上有雌花也有雄花....雄花會飄落地，留養分給雌花結果」？,Fake,生活,2021/4/27
槍擊影片宣稱「這就是天堂：美國」、「當街殺人不眨眼，這就是美國」？,Fake,國際,2021/4/26
「4種食物（番茄、蜂蜜、未熟水果和大白菜）千萬不要放進冰箱...因為冷藏後只會加速變質」？,Fake,健康,2021/4/26
影片「龍鬚菜能降血糖，二十年糖尿病患者食用四天後即見實效」？,Fake,健康,2021/4/26
影片稱「不要再吃這道菜了，過貓菜會100%致癌」？,Fake,健康,2021/4/23
影片稱「舌下血管瘀血成紫黑色，代表心腦血管堵塞」？,Fake,健康,2021/4/23
「南瓜加鳳梨」、「南瓜加豆漿」可治療膝蓋？,Fake,健康,2021/4/23
影片「這叫水鬼，是在長白山天池裡生活的水怪」？,Fake,生活,2021/4/22
「普丁的豪言震驚西方...美國白宮發言人立即喊話俄羅斯...美國國家智庫蘭德公司向拜登總統提交報告」？,Fake,國際,2021/4/22
心臟科名醫教一招緩解心臟不適 ，比CPR簡單又安全？,Fake,健康,2021/4/22
「加拿大禁止航班的進出，每天死亡人數超過1000人。沙特阿拉伯封鎖，沒有進出航班。坦桑尼亞全面封鎖...巴西跌入了最致命的篇章，今天有4100多人死亡」？,Fake,國際,2021/4/21
抖肩舞影片為「法務部調查局招生形象影片」？,Fake,政治與政策,2021/4/21
影片宣稱「這位是名叫申林的加拿大華裔魔術師，年僅26歲，在美國達人秀的魔術表演一舉奪得100萬美元的總冠軍...」？,Fake,生活,2021/4/21
「電話費近期再次降價66%趕緊更改 ...中華電信室內電話原本預設為3分鐘1.6元，設定後將改成5分鐘1.5元，請傳給認識的人」？,Fake,生活,2021/4/20
近期「林口電廠、高雄大林電廠將悄悄增加800MW燃煤電廠，今年將要開始發電，明年及後年又要各增一台」？,Fake,環境能源,2021/4/20
影片宣稱「昨天下午新店隧道火燒車，執政黨封鎖新聞，祈禱神憐憫台灣」？,Fake,生活,2021/4/19
文章「70多歲的媽媽在4月16日去台中榮總胸腔內科看病打針，很有可能是榮總強迫跟欺騙施打AZ疫苗」？,Fake,健康,2021/4/19
影片「交的定金還是訂金，如果寫錯了，一分錢都退不回來」？,Fake,生活,2021/4/19
影片「馬路上許多民眾驚呼天上的雲正親密依偎」？,Fake,生活,2021/4/19
文章「貓咪犯錯後，以下5種懲罰方法（把痛感形成條件反射、大聲喝斥、限制自由、利用水、冷淡）很有效」？,Fake,生活,2021/4/16
「5道菜（芹菜、蘑菇、雞肉、菠菜和生菜、雞蛋）如果沒吃完就要扔掉，再加熱吃會有損健康」？,Fake,健康,2021/4/16
「荷蘭禁止60歲以下施打AZ疫苗後，從荷蘭送AZ疫苗抵台，這是人家不要的」？,Fake,健康,2021/4/16
影片稱「雞蛋竟生出老鼠」？,Fake,生活,2021/4/15
「今早，華航空姐在捷運站前快閃，因疫情好久沒有在飛機服務大家，只得在地上跳跳舞...」？,Fake,生活,2021/4/14
影片稱「高雄愛河家樂福，發生車內竊盜案」？,Fake,國際,2021/4/14
「最新詐騙手法請小心..真的匯給你錢，跟你要個人資料，可是事後地下錢莊來催討⋯⋯」？,Fake,生活,2021/4/14
「特好消息！新冠疫情再見了...美國即將有治療新冠病毒的口服液...患有新冠狀病毒者在家口服該藥5天，體內徹底清除了新冠狀病毒」？,Fake,健康,2021/4/14
圖片宣稱「這是一種來自巴西的蘭花，名叫Peristeria，它在復活節的季節裡開花，也被稱為聖靈的花...」？,Fake,環境能源,2021/4/13
「市政府通知：不要在室外曬被子、衣服...因為要飛機灑藥治白蛾及消毒，大家請留意」？,Fake,生活,2021/4/12
影片稱「不要充電的時候打電話，手機充電時打電話，全身會有致癌的電磁波」？,Fake,生活,2021/4/12
影片宣稱「世界三大男高音的三個兒子，繼承有望...帶眼鏡的是 Plácido Domingues 的兒子，中間是 Andreas Bocelli 的兒子，另外一個較胖的是 Pavarotti 的翻版」？,Fake,國際,2021/4/9
影片稱「陳時中丟臉到韓國新聞」？,Fake,政治與政策,2021/4/9
越南文章宣稱「台灣警察清晨突襲並逮捕了數百名越南人」?,Fake,政治與政策,2021/4/8
影片宣稱「它是一種獨特的藥用植物，俗名：『風不動』，有風時不動，無風時反而自己搖動」？,Fake,環境能源,2021/4/8
徵才貼文「嬌生疫苗徵醫療助理與防疫人員」？,Fake,健康,2021/4/8
影片「香蕉放大800倍，果肉呈現黑色，這樣的香蕉屬於嚴重腐爛...裡面含展青霉素菌，會傷害神經呼吸系...爛香蕉中所含的硝酸鹽會變成有毒的亞硝酸鹽，易導致食物中毒」？,Fake,健康,2021/4/7
「葉匡時貼文～衞福部憑什麼資格成立捐款專戶？」,Fake,政治與政策,2021/4/6
訊息「近期流傳，雲林從4月6日開始夜間停水」、圖卡「高雄從5月開始實施供五停二限水措施」?,Fake,環境能源,2021/4/6
文章「作者：蔣勳...因為常來往於台北和池上之間，也特別鍾愛火車經過的縱谷風景...認真說，太魯閣事故滿滿的高雄氣爆既視感...」？,Fake,生活,2021/4/6
「輝瑞高層承認，他們設計的新冠疫苗並不是為了終結大流行，而是將其變成一種流行病」？,Fake,國際,2021/4/1
「台灣空軍四架F16戰機叛逃...是駐紮在桃園機場第16航空聯隊的飛機...飛機編號為TY160531」？,Fake,政治與政策,2021/4/1
影片宣稱「朋友染新冠病毒而死，剩下大筆存款，委託他在紐約時報廣場丟撒，真是生不帶來，死不帶去」？,Fake,國際,2021/4/1
「有尿尿的衝動，但無法排尿...可以站起來高舉雙手，大力跳躍，當跳了5到6次，終於尿出來了」？,Fake,健康,2021/4/1
照片稱「你以為的新疆棉花 真實世界的新疆棉花」？,Fake,國際,2021/3/31
影片「兒子打媽媽，還要媽媽說對不起」？,Fake,生活,2021/3/31
照片稱「在炎熱的大草原上，一頭大象用長鼻子摟住幼獅，一路把幼獅送到水邊，母獅一旁伴著同行。人類叫他們野獸」？,Fake,國際,2021/3/30
圖文稱「香港藝人舉牌支持新疆棉」？,Fake,國際,2021/3/29
「純蜂蜜放冰箱會壞掉，放室溫可以十年不壞...純蜂蜜不會長螞蟻...純蜂蜜和茶葉一起喝會造成心血管拴塞」？,Fake,生活,2021/3/26
「台灣拿到的首批11.7萬劑疫苗有效期限只剩3個月，此批疫苗是韓國不要的貨」？,Fake,政治與政策,2021/3/26
影片宣稱「新加坡政府新設備　處罰滑手機使用者」？,Fake,國際,2021/3/26
影片「閉氣愈久，代表身體愈健康」？,Fake,健康,2021/3/26
圖文「台灣感染症醫學會理事長黃立民：開打第二天就出現有嚴重不良反應太快了   兩大可能原因為 1.此批疫苗有問題 2.國內體內已有腺病毒或新冠病毒等抗體... 」？,Fake,健康,2021/3/25
影片「青蘋果胡蘿蔔汁是天然的肝臟清道夫...能養肝、促進肝臟解毒，能讓預防眼睛乾燥與夜盲症，能降低膽固醇、中和血管中的毒素與老舊廢物」？,Fake,健康,2021/3/24
「近期流傳，台中25日下午2點起將停水23小時」?,Fake,生活,2021/3/24
訊息稱「蘇貞昌注射疫苗的黃色針套沒有拔下來，沒有注射疫苗」?,Fake,政治與政策,2021/3/23
