title,label
研究：抗憂鬱藥可降低新冠住院風險,0
緊急下架！台灣金針菇『驗出奪命細菌』小心吃下肚敗血症　『零售通路都有賣』,1
圖片搭配訊息指稱這是最近幾年的颱風軌跡絕對有股神秘力量在背後操縱,1
口罩禁令何時解王必勝：目前無具體討論,0
影片宣稱蔡琴變成植物人了已經死腦心臟主要血管破裂肺肝全被損害很嚴重蔡琴親弟弟淚流滿面走路要有人扶,1
小三通重啟標準 陳時中：第2劑涵蓋率逾6成才討論,0
通膨數據難看 美國聯準會本週勢將再度大幅升息,0
疫苗打不完銷毀好浪費 專家分析防疫物資決策點在這,0
觀光業者強力爭取 出國參團三劑令取消,0
日外相：打算第6度提供台灣COVID疫苗,0
如果有環保酵素流感和冠狀病毒來襲時我們可以這樣做！,1
清潔用品裡還有太多的化學物質皮膚是人的最大器官經由皮膚吸收了化學藥劑醫學名詞叫經皮毒！經皮毒的東西使用40分鐘後直接抵達子宮和內臟,1
台越產業合作論壇 鎖定紡織、自動化、智慧城市三領域,0
影片宣稱在美國街上行走當心黑人的“ 擊倒路人遊戲”...,1
染疫竟不通報照幫客人洗頭 指揮中心：沒人檢舉很難查,0
FDA敗訴！輝瑞被迫公開疫苗數據！副作用足足9頁、接受實驗的46000人中有42000人有不良反應！有1200人死亡,1
台南+3535 疫情升溫 18至49歲可預約莫德納次世代疫苗,0
應對疫情 拜登：加倍採購輝瑞口服藥Paxlovid,0
Novavax第二批50.4萬劑明抵台 王必勝：9月30日配送,0
0+7備600萬劑快篩用到年底 王必勝坦言最怕外國人這件事,0
王必勝：疫情高原期 不排除再2~3周,0
英國單日新增逾8.8萬例確診 連兩天刷新紀錄,0
這張照片為慈禧年輕時的真人照據說是故宮的鎮館之寶一百多年前一位法國人去花店買花用這張照片作為禮物送給了花店老闆,1
成員時間喬不攏 清冠公費再討論會議延至10/7,0
苗栗+1094 縣府：地震逃生不得已離開隔離處所行為不罰,0
鄉民在PTT發帖抱怨昨晚桃園一航又塞爆確診500多例整個機場直接當機聽說是入境篩檢害的要大家往同一個桶裡吐口水一個人染疫導致傳染500多個,1
越南確診數動輒破10萬 衛生部：平常心看待,0
嘉義市加碼自購流感疫苗 這3類市民也能免費打,0
打完疫苗身體就會啟動免疫反應...要躺下來休息...盡量不要吃退燒藥...白血球生成過程需要大量優質維他命C...糖會帶給病毒需要能量...可以一天洗2次溫熱澡增加血液循環與抵抗力,1
防護變種病毒與寒流用牛樟芝純精油或進口純天然的薄荷油點在口罩中間...薑片或薑粉煮黑糖濃汁早晚各飲一杯...用圍巾、腹圍保暖,1
日經11月COVID復甦指數 台灣排第4亞太居冠,0
影片宣稱打疫苗前後一定要注意以下這五點,1
影片烏克蘭車隊遭俄羅斯部隊精準武器襲擊人員裝備無一倖免現場慘不忍睹,1
圖卡稱央視報導：中國政府決定撤離在台灣的中國公民於8月8日前撤離完畢,1
影片的口罩折法是去年護理師公會推薦的折法,1
12月31號晚上凌晨開始所有的選舉民調不管舊的、新的都不要再傳要罰五十萬尤其反滲透法已通過任何選舉文宣也請大家都不要再傳...,1
比爾.蓋茨承認自己的Fake呼籲撤回所有的疫苗,1
韓國2月26日買到11.7萬劑輝瑞疫苗後隨後就賣給台灣11.7萬劑AZ疫苗代表這批AZ疫苗是韓國不要的,1
國境下月可望解封 黃偉哲：台南準備好歡迎國外遊客,0
日本擬修法 業者可拒絕不戴口罩旅客投宿,0
訊息搭配新聞連結今天才剛買蛋就看到新聞全台蛋場有毒雞蛋暫時不吃雞蛋,1
十一長假疫情反撲 上海各區執行全員核酸篩查,0
許舒博指王必勝致電將開國門 王澄清：是密集討論,0
圖卡PCR的發明者Kary Mullis使用PCR你幾乎可以在任何人身上找到任何東西這不代表你生病了、PCR檢測可被濫用來製造大量假陽性,1
新冠奪命500萬 百餘年最嚴重傳染病之一,0
英官員：無論疫情再燒5年10年 盼與病毒共存,0
Ct12 案例如果在您旁邊咳嗽從你的口罩與臉頰之間的縫隙都可以有『幾萬個』病毒鑽進你的呼吸道但是 Ct30 以上的案例就算在你面前咳嗽你都還不見得會中。Ct12 跟 SARS 那時一樣同一個空間待太久都有機率中,1
通告各位好友確定:你若有辦敬老卡每人每個月乘坐交通工具補助480元沒用完可在月底前去便利商店買東西把他用完以免浪費。,1
Covid-19將感冒化 詹啟賢自曝只打兩劑疫苗,0
影片國際奧委會正式決定為中國小將蘇翊鳴補發2022年北京冬奧金牌取消加拿大裁判資格永久禁賽,1
民進黨已經通過了毒品條例了校園內可以擁有5克的毒品才被視同販毒。台灣除了是(同性戀島)(愛滋病島)現在又增加了一個(毒品島)了,1
影片這個影片的現象叫做努責現象運動憋氣導致胸腔內壓增高血壓上升靜脈減少心臟輸出不足不論年紀長幼 都盡量不要突然站起或彎腰！,1
《生醫股》焦點股：亞諾法,0
影片如果有人在觸電後被電死 10 到 15 秒如果你用棍子打他的腳底他就會復活,1
強化區域合作 布林肯將主持藍色太平洋夥伴活動,0
9年併全球6家藥廠 保瑞以收購代工連結國際大藥廠,0
多國宣布取消所有檢疫程序把新冠肺炎視為流感...德國研究證實每天用半熱鹽水漱口可消除喉嚨中的新冠病毒,1
輝瑞抗疫口服藥Paxlovid 獲歐盟允許緊急使用,0
加州州長紐松確診COVID-19 症狀輕微,0
影片稱在越南、印尼已重症者醫療單位不做治療直接將重症者脫光裝在塑膠袋內等死太殘忍了,1
是巧合還是真有其事馬航飛機失蹤李白早在一千多年前就有預言...小日本要完了李白也早有預言！,1
新竹果菜市場已經淪陷超過一半的商家確診停業地下室尤其嚴重。地下室停業三天 徹底消毒,1
清零慘況 自由亞洲電台：新疆伊寧1天22人餓死,0
澳門11月解封 將恢復大陸旅行團赴澳旅遊及電子簽註,0
越南搶國際旅客 提議免除COVID-19保險要求,0
團客指引曝光 入境出遊需2天內快篩陰、出境要打滿追加劑,0
新加坡疫情穩定 濱海灣跨年煙火秀將回歸迎新年,0
日本外相確診COVID-19 內閣閣員第3人,0
HTC旗下VIVE Arts 展出VR作品,0
交通新規定 乘客不得由左後門上下車,1
感恩花蓮慈院中醫部～何宗融副院長開的良方...保肺健身防疫茶,1
柯文哲：飯後喝涼水等於得癌症,1
全球愛滋病患感謝台灣健保、外國愛滋病患者濫用台灣健保…,1
連結最新流出立委高嘉瑜不雅影片看完請立即刪除切勿流傳以免觸法,1
《生醫股》國光COVID-19疫苗印尼臨床 明年1月開打第一針,0
澳研議解除防疫禁令 讓COVID-19流感化,0
這位馬來西亞華僑展示的運動已經挽救病治愈成千上萬的心臟病患...,1
獨／同步0+7上路時間 機組員外站最快10月13日將重獲自由,0
加拿大禁止航班的進出每天死亡人數超過1000人。沙特阿拉伯封鎖沒有進出航班。坦桑尼亞全面封鎖...巴西跌入了最致命的篇章今天有4100多人死亡,1
正子攝影斷層...輻射量等同核彈,1
6月6號很多人不知道要帶口罩沒有帶口罩不能投票,1
日本COVID-19確診病例攀升 日媒指恐有第7波疫情,0
相依為命家人遭巨變 台南民代媒合愛心助2弱勢童挺難關,0
彰化市的三民市場、大台中五金百貨彰新店、建國陸橋的楓康超市、金馬路的全國電子這陣子先不要去,1
電子秤放在保麗龍箱或者紙板上面秤出來的重量會加重,1
不要再笨笨的讓車子吊走 有妙招 ( 來自交通部的 Email) 他拖你車 .. 你拆他牌 ..很多在路上跑的拖吊車根本就是～～～無照駕駛,1
影片台積電10月22日決定總部遷往中國赴美建廠被叫停台積電專利機密全轉給美國,1
美出現首宗Omicron死亡病例 50多歲男性未打疫苗,0
聽台灣同鄉會朋友說四個步驟返台不用花錢不用隔離十四天,1
影片養護膝關節的特效法...膝關節退化變形疼痛可以不用開刀可以再生復原。只要彈膝盪手就可以三個月自我修護,1
出席伊麗莎白二世葬禮後 82歲丹麥女王確診COVID-19,0
如果有人去妳家外面送口罩給你說是政府給的千萬不要拿它內有迷魂藥他們會打劫你,1
法國注射至少1劑新冠疫苗人數突破5000萬,0
印度郵輪爆66人染疫 全船乘客禁止登岸,0
日本政府：支援國內藥廠開發Omicron疫苗,0
8種人打第二劑滿28天 應加打全劑量mRNA,0
文章宣稱普丁在《真理報》說：20年後中國將成為全球最窮國家,1
感覺失智上身醫曝：病毒入侵也會害人腦霧 ,0
影片英國殯葬業者的真心話...我看到大量的非正常的死亡...疫苗摧毀你的免疫力...害你生病的是疫苗而Omicron就是疫苗的後遺症,1
再麻煩大家幫他們衝一下4/14前領到十萬元捐款！看失智公益微電影每點一次台哥大就捐1元給切膚之愛基金會,1
研究證實：寵物體味可防癌,1
整理包／邊境二階解封！9/29起3+4、10/13起0+7上路 實施細節一次看,0
烏干達通報 2019年以來首起伊波拉死亡病例,0
善用健康存摺4大防疫資訊、即時自主回報,0
紐約駐處國慶酒會疫後盛大舉行 500人參與,0
日本研究孕婦接種COVID-19疫苗 胎兒可獲抗體,0
世衛：防疫物資已送抵北韓 留在南浦港隔離中,0
府新增6名確診案例 與正副總統無接觸史,0
影片宣稱中國笲族嫁女兒當天賓客摸新娘的乳房要包紅包紅包收入歸娘家...丈夫得承受日後妻子乳癌風險因為當天大家都沒先洗手,1
紐約市抗疫新手段 下令民間企業員工接種疫苗,0
圖卡中招！蔡英文快篩陽性蘇貞昌暫代總統府工作,1
影片裴洛西的專機由戰機護航比美國總統出訪還壯觀,1
諾貝爾文學獎 日媒關注村上春樹與多和田葉子,0
影片宣稱這是台籍詐騙集團在中國被判死刑的槍決現場,1
照片75歲的翁山蘇姬這幾張20多歲時的照片絕不輸影星名模、您看以前的翁山蘇姬多麽漂亮迷人,1
文章作者：蔣勳...因為常來往於台北和池上之間也特別鍾愛火車經過的縱谷風景...認真說太魯閣事故滿滿的高雄氣爆既視感...,1
一位朋友說她有位在林口長庚工作的醫護人員告訴她內科很多醫生都被隔離中…連我當醫生的師兄都不相信台灣本土是零確診,1
聯合國華人友好協會秘書長查爾斯博士提醒...半身不遂（不管腦出血還是栓塞）、口眼歪斜馬上取縫衣針將患者雙耳垂最下點刺破,1
語音檔路上有人發傳單不要收傳單有迷魂藥拿了會頭暈會被抓去柬埔寨當人頭,1
本土新增5萬4874例 創本波疫情新高 55例境外、48死,0
影片當執法人員警察、軍人等拒絕執強制疫苗願意與民眾團結一起。義大利捍衛自由、捍衛身體自主權 ,1
各國陸續開放旅遊 Agoda執行長：亞洲要恢復疫前水準需2年,0
入、出境團體旅遊操作指引出爐 旅行社出接團有依據了,0
行善正能量 彰化樂林食物銀行今獲獅子會贈車輛、烤箱,0
進入超商等各類場所掃描QR code發簡訊新台幣8億就入了~唐鳳的口袋！付的是納稅錢、你以為免費嗎下個月帳單就知道了,1
美中大戰將死傷慘重 參謀首長承認：恐無力因應,0
馬來西亞日增3.2萬人染疫 再創新高,0
食藥署公告市面兩種常見的益生菌將來會被禁止使用在食品原料上分別為『糞腸球菌』以及『屎腸球菌』...腸球菌卻容易被壞菌影響包含易被污染以及遺傳物質的替換這使腸球菌轉換成致病菌,1
疫情再炸彰化新增4確診 彰化市緊急大清消,0
多家媒體報導鍾南山：蓮蓬頭可能是播毒途徑 致鑽石公主號及香港國宅個案增加、鍾南山：蓮蓬頭與排氣管可能傳播新冠病毒,1
窮國苦等救命疫苗 美計劃加碼捐贈5億劑,0
美防疫專家：夏季前有望找出下階段用疫苗追加劑,0
立委高金素梅質詢寧可花錢養外人不予自己孩子,1
影片長知識了我一直以為山竹是長樹上的,1
榮總醫院內科主任吳文清醫師實驗報告：冰58c高粱酒… 只殺癌細胞....58c高梁酒冰過它會變成鹼性水每天飲用對任何人都有益...能殺死癌細胞 ,1
2個月內4兒童腦炎重症釀2死都沒打疫苗 兒醫提3建議,0
土耳其公衛專家：COVID-19終將只是流感,0
NBA》公開拒打！巫師畢爾嘲笑疫苗無用,0
趨勢觀察／產業AI化 改善體質契機,0
比照0+7日期 機組員外站管制將鬆綁,0
記得一定要在選票上簽名才不會被國家機器做掉,1
到花蓮旅遊遊覽車司機開車開到自己掉出來好猛⋯⋯,1
美首席防疫專家佛奇：將於拜登任期結束前退休,0
估10月13日改0+7  業者先推自由行優惠,0
日防Omicron 岸田文雄宣布鎖國再延長,0
影片記者問白宮發言人如果發生台海戰爭美國會出兵問題發言人答美國會做這麼愚蠢的事嗎美國只是希望台海自相殘殺賣武器而已,1
免費認養 60隻純種狗狗即將安樂死 等著認養 請大家幫忙轉寄...板橋收容所爆滿了,1
紐西蘭Omicron疫情升級 總理婚禮延後,0
影片帕華洛帝的孫女演唱『親愛的爺爺』,1
新冠疫情各國死亡率 台灣死亡率達5.2%！逾全球平均2倍 遠高於英美德法,1
次世代疫苗 北市首日逾2千人接種,0
韓國醫院院長在韓國首爾召開新聞發布會公布他們對疫苗的最新調研結果：疫苗注射液中含有鉻、銅、鐵、各種寄生蟲、氧化石墨烯其中的一種寄生蟲為水螅,1
蒜頭蒸飯...高血壓消失了痛風症消失了坐骨神經痛亦消失了,1
降低對中依賴 蘋果證實在印度生產iPhone 14,0
宣布票數的時候可以設計每差票數幾張就會自動灌票、電腦工程師的朋友告訴我是在計票系統植入後門程式自動將兩方票數依比例增減後送出,1
COVID-19疫苗經醫學證明是謀殺,1
郭祐舜律師提醒...開車不要跟在計程車後面...只要是後車追撞...後車一定要賠...還要多賠計程車司機一條營利損失...至於要多少錢就看計程車駕駛的良心,1
文章蓬佩奧被中國的制裁整苦了,1
五歲韓菲混血小女孩因太可愛中東土豪被她萌翻了將她全家接到杜拜包養,1
影片蘇聯開始攻擊烏克蘭了整個烏克蘭上空炮火連天,1
圖片宣稱美帝的貓丶狗施打covid-19疫苗照片...美國疫苗多到給美國貓丶美國狗打,1
粉紅超跑白沙屯媽祖鳳山遶境駐駕 陳其邁迎接,0
世衛組織公佈2020最新長壽秘訣公開排在第一名居然是酒,1
倫敦帝國學院：巴西新冠傳染數值降低,0
影片以美國為首的北約戰機、直升機、坦克進入烏克蘭幫拖即刻被俄羅斯狂射飛彈擊落、消滅這戰況西方不會報導的,1
據日本骨科名醫中鳴隆行研究報告：食用酪梨可增強膝蓋半月形軟骨組織的厚度修復被磨損因而發炎的傷痕...確認酪梨對膝蓋有養護之效能,1
中醫治療COVID-19 接受度提高,0
普亭70歲金正恩祝壽 分析：同遭孤立相互取暖,0
跨國共融舞作冰河時期 23日屏東藝術館演出,0
圖卡中國央視 表態4個同意,1
芬蘭73歲總統確診COVID-19 遠距繼續工作,0
圖卡桃園疫情控制不住出動方艙、最新型隔離艙運往桃機用巨型下水道改造而成,1
新北義民爺文化祭10月1日展開 客、英語雙聲讀祝文,0
芒果濕毒皮膚病、氣喘、腎臟疾病、過敏體質者不能吃且芒果有4大禁忌不能與酒、海鮮、大蒜、鳳梨同時吃,1
淋巴殺手細胞追殺新冠疫苗產生的刺突蛋白造成死亡...接種越多次越糟免疫系統更具攻擊性、新冠疫苗會讓血管受損、接種新冠疫苗將導致全世界肺結核爆發,1
代表中國解放軍最高權力機構中央軍事委員會的網站『西陸戰略』發表一篇文章改口承認（武漢）病毒是人工合成,1
教宗方濟各果然有所行動！我沒看走眼！梵蒂岡外交官發表聲明痛斥北約和歐盟干預烏克蘭問題,1
長頸鹿跳水影片宣稱：難得一見的長頸鹿花式跳水、該表演僅在澳大利亞進行...,1
飲食清淡...長期缺少氯化鈉...在老年後無法思考最後都成老人痴呆（失智症）,1
影片宣稱蓬佩奧突然公開認罪...蓬佩奧直言不諱地指出新冠病毒是美國製造的打擊中國的生化武器,1
圖文蔡英文帶牠家的貓去看獸醫從她住家到獸醫院沿途警員道路交通管制及隨扈維安人員大概有百人陪那一隻貓去看,1
台灣爭取參與聯合國 聯大總辯論9友邦聲援,0
每吃一根香蕉就受到約0.1微西弗的輻射...每一位煙民的肺部平均每年會受到160000微西弗的輻射,1
有個小朋友睡前將糖果放在枕頭邊...結果螞蟻從他的耳朵鑽進去但小朋友並沒有感覺...最後住院檢查發現他的腦部有一大群的螞蟻寄生,1
BA.5占比維持八成 羅一鈞：取代BA.2趨勢確定,0
整理包／10月13日起0+7！圖解下機→入境大廳怎麼走 機場通關不知不可,0
5月全球手機出貨 不到1億支,0
竹縣＋1279 周日加開新冠與流感疫苗社區接種站,0
桃市周一、二、六開站免預約 分齡分流提供疫苗接種,0
影像稱貓空、陽明山二子坪下雪了就是現在,1
民眾不想打疫苗 杜特蒂新招：趁熟睡幫他們打,0
病毒變種病毒第三波疫情猛如虎加拿大、阿拉伯禁止航班進出巴西每天死亡數超過4100人英國、法國、德國、義大利封鎖國境,1
今日新增本土2例 境外＋54例,0
公司經營暨永續發展協會理事長：善用資本市場應對挑戰,0
洋蔥不能和魚、蝦、海帶、蜂蜜一起吃...會消化不良、產生結石、導致眼睛失明,1
衛福部：新冠疫苗銷毀400萬劑 高端占120萬劑,0
影片特大新聞！1月16日美國徹底妥協了！取消關稅！解禁華為！放棄台灣！原因曝光！拜登連夜宣布訪華,1
新北市續簽MOU媒合交流 高中職生出國1年免休學,0
美海軍研究所雜誌《議事錄》5月刊載一篇文章作者鼓吹大陸收台時美軍應當對台灣進行轟炸、破壞！讓大陸花錢重建。台灣媒體徹底封鎖這新聞,1
長者打疫苗領500 好康延至7月31日,0
訊息北農18名新冠確診四樓營業部重災區每天包20-30萬包蔬菜給全聯...暫時不要去全聯,1
泰國入境再鬆綁 完整接種或持出發前72小時PCR陰性證明免隔離,0
習近平展開第3任期之際 中國人口危機步步逼近,0
艾爾段確診感染Omicron 症狀輕在家工作,0
照片稱是近期華府挺川普大遊行照片、川普流眼淚照,1
影片手拿手機不能開瓦斯,1
佛奇：Omicron如野火燎原 美國每個人都可能感染,0
新增11例COVID-19境外移入確定病例,0
日本接納烏克蘭難民 免保證人及COVID陰性證明,0
阿茲海默症有救了！根據研究：老人痴呆很像第一類或者第二類糖尿病起因是胰島素不平衡因為胰島素出了問題阻止腦細胞吸收葡萄糖...瑪麗醫生在他先生的食物中加椰子油進步驚人,1
影片宣稱伊朗人站在山頭上看亞塞拜然和亞美尼亞兩個國家打仗,1
美國空軍飛行員集體辭職...美國國防部要求所有軍人在上午10點接種疫苗否則將上軍事法庭,1
疫情仍處高原期單日恐破6.4萬例王必勝：不排除,0
照片韓國總統的全家合照...總統夫人完美大美女..下一代無法逃脫基因的現實而露餡,1
影片2021年10月12日台北民眾遊行要求台灣與大陸統一。台灣媒體完全在綠媒控制下這種消息是不會報導的,1
重啟移工引進 首張移工COVID-19健康險獲准,0
台南市60萬人口中有十分之一為日本裔他們均保有日本姓氏與日本名字這些人打心眼就瞧不起台灣,1
台南限制外送員工時上限12小時 外送員罵翻影響生計,0
佳節將至 黃偉哲前往陸軍南測中心勞軍,0
影片宣稱美國職業大兵根本就是殺人機器舉著聯合國軍招牌為非作歹毫無軍紀濫殺無辜...,1
外電報導一顆三角飯糰大約內含3克的甘胺酸差不多等同市售一顆助眠藥的劑量因此吃了飯糰後會感到疲倦....若是交通駕駛吃了飯糰再開車更容易增加車禍風險,1
加拿大媒體報導歐巴馬因涉嫌將美國國家機密傳遞給中共已於11月28日被捕,1
《興櫃股》安盛生抗原家用快篩 揪出COVID-19全球主流株BA.5,0
拜登率美國走向世界大戰 川普：沒人能阻止我這麼做,0
世衛：歐洲新冠疫情增溫 距疫情結束路仍長,0
南北疫情升溫 本土＋37 境外＋46,0
圖片宣稱美國用最先進的顯微鏡看到空氣中的病毒,1
邊境要開放了蘇揆指示指揮中心預做規畫及配套,0
直播／單日確診破5萬！本土+54874、境外+55 增48人病歿,0
全台同步降溫 本土增4萬6673例、境外229例 周志浩：較上周降6%,0
喊話次世代到18歲、這類人確診隔離3天、口罩令鬆綁等 陳秀熙籲4大放寬防疫措施,0
影片烏克蘭國民衛隊司令部被摧毀,1
影片由GPS主導的Google Map已經落伍了看看以北斗衛星主導的華為HuaWei 最新鴻蒙平台內建Map系統的強大功能,1
智利下週開打第4劑COVID-19疫苗 拉美第一國,0
邊境解封指揮中心何時退場 專家：它只剩下這功能,0
選雞蛋不要選紅色蛋殼的它是在飼料添加了色素就可讓蛋殼、蛋黄變紅。讓人以為是土雞蛋價格又超貴騙人的啦！養雞者的騙術！,1
影片這是地獄！烏克蘭的地對空反擊,1
專家：邊境檢疫3+4 已無防疫價值 盡速調降新冠等級,0
輝瑞向日申請批准COVID-19口服藥 最快10日獲准,0
影片大飯店辦桌反公投！民進黨政府淘空、敗光台灣！,1
當遊民太幸福……現在台北市政府 對於龍山寺遊民單身每月給1萬8千元低收入戶補助有配偶給予31000元,1
中國疾控官員稱隔離不得外鎖門 網批3年才想到,0
WHO悲觀預測：新冠病毒恐再變種先寄宿動物後傳人,0
護送孟晚舟全程概況：中國殲-20、俄羅斯蘇愷-37護航,1
國防工業會議成果 台美擬強化實質性共同訓練,0
本月20日開始紅燈右轉罰 5400、闖紅燈罰 3600-7200...酒駕裁罰新規...,1
注意台灣玉山、南投等地方也淪陷 出外盡量穿長袖衣服！陸『新布尼亞病毒』釀7死 致命蜱蟲 人傳人,1
影片輝瑞疫苗可摧毀神經系統導致呆傻...可融入人體基因、科學報告：輝瑞疫苗已確認可引起神經退行性疾​​病,1
別忘了明天開始新的facebook規則在那裡他們可以使用你的照片...我對Facebook的聲明,1
新聞眼／指揮中心畏首畏尾 專業被架空,0
影片27票讚成！美歐棄權！聯合國宣布：日本沖繩主權歸中國！改名琉球,1
影片稱老天爺有眼！今國際法庭投入調查台司法！國會通過廢除陳菊資格 重新調查大選做票...,1
醫院內規疑為難醫護出國 莊人祥：核假應符規定,0
香港：入境至少打兩劑 才獲發臨時疫苗通行證,0
咖哩、辣椒、薑等發熱的食物讓身體蠢蠢欲動的癌細胞多睡覺...最近醫學發表的長壽藥物包含以下四種：薑黃素╱白藜蘆醇╱水飛薊素╱黃耆,1
美國5歲以下孩童 下周就可打疫苗,0
北約歐洲司令被俄羅斯俘虜美英求俄羅斯放人被拒,1
媒體報導：日本關西機場因燕子颱風重創而關閉後中國優先派巴士前往關西機場營救受困之中國旅客,1
打疫苗兩年會出現腦神經病變醫師已經開始治療去年10月打疫苗的人,1
全面脫罩時代來臨口罩解禁網友看法兩極,0
美國政府宣導預防中共武漢病毒全民留家不要趴趴走NitesTV網站所有電影上網免費觀賞...,1
富強鑫明年看好電動車和醫療應用 布局印度有成,0
近期流傳台中25日下午2點起將停水23小時,1
假如台灣發生非洲豬瘟除案例場外連同周邊半徑3公里內豬場將全數撲殺,1
3/31通姦除罪化要闖關15個大法官要讓它通過、4月大麻要合法化,1
噴灑濃度超過3%衣服靜電就能爆炸請不要往身上噴酒精不要往屋內噴酒精,1
李登輝、王永慶都是喝水嗆到引發肺炎而死這是老人常見的問題...養成新的喝液體習慣老人不比年輕人小嗆一下就會致命,1
日男職場被傳染COVID-19 後遺症也認定屬勞災,0
YahooNews、BBCNEWS推特帳號7月8日中午發布安倍晉三的速報,1
裝甲車圖片宣稱我有个台湾的朋友说车里面装满尸体太沉了所以掉下来了...,1
訊息台北市疫情急難紓困只要戶籍在台北在台北通上傳身分證、存摺直接發放一個人3000不用審財稅、新北市薪水3.9萬以下一人發一萬線上申請,1
圖卡不沾鍋真的有毒喔！美國緬因州全面禁止不沾鍋,1
邱彰說：蔡英文至少演練6次搭乘黑鷹直升機從關島轉進美國,1
影片：螞蟻或小蟲爬進耳朵用手指堵住另一側耳道可使蟲因缺氧爬出,1
文旦柚等水果好吃 易與6大藥物產生交互作用 影響代謝,0
影片宣稱鴨子身上有七個部位有毒不能吃天冷吃薑母鴨要注意了,1
從最成功領袖到狼狽滾蛋 強生政治歷程一次看,0
日本特例批准輝瑞COVID-19口服藥 最快14日用藥,0
"簡訊""健保署""您的健保卡已失效。如何更新直接點擊網址進行升級健保卡",1
增157例中重症 2歲男童MIS-C又染黴漿菌肺炎,0
金門獲配逾萬劑莫德納疫苗 縣府籲盡快接種第3劑,0
美疫情期間失業給付 約1.4兆遭詐領,0
健保局發文從110年6月28日起限制年度就醫次數一年超過30次就要自費,1
奧地利新冠確診激增 維也納將收緊防疫限制,0
尖點科技連續六年榮獲TCSA台灣企業永續獎肯定,0
長新冠導致焦慮 陽明交大、北市聯醫找到相關基因,0
這國又爆神秘肺炎僅1人康復 患者撐不過10天身亡,0
影片宣稱：感謝中國意大利羅馬上空響起義勇軍進行曲,1
每天吃一湯匙（肉桂粉泡水）血糖值6.9降到4.0！這個食物是對抗糖尿病的剋星,1
機師工會：全面解封0+7 機組人員外站不應繼續遭拘禁,0
OPEC+同意大幅減產 拜登表失望批短視近利,0
教師節不快樂 工會籲正視兼課、專案教師權益,0
中國的YouTuber指出她的朋友買了二手衣服穿在身上間接得了鼠疫...衣服來源是一個在停屍間工作的警衛做的專門把要火化的死人衣服脫下來,1
影片美國訪台議員機場遭圍剿,1
高雄、台南、桃園、台中等縣市5月17日起開始騎機車未戴口罩者會被開罰3000到15000元,1
影片與傳言稱中國已經派專機至印度接國人回國澳洲、日本卻禁止公民回國....這次疫情真的是照妖鏡,1
法國強推新法抗疫 打疫苗才能領通行證 逾10萬人上街抗議,0
神秘肺炎狂燒增至10例 WHO鎖定1關鍵病源,0
與病毒共存一波三折 新加坡的變與不變,0
起床驚見2症狀小心了 專家：當確診新冠先隔離,0
藝FUN券一次只能用100元,1
今境外移入25例 2舊案改為本土病例,0
訊息宣稱研究證明：Covid-19 已產生為名爲“D614G”的突變...導致病毒傳染力暴增10倍以上,1
41死！本土+3萬9769、境外+256 連4天病例數較上周降低,0
美國防部長奧斯汀二度確診COVID-19 症狀輕微,0
鍾院士在確診病例中發現一個現象一萬多個確診案例竟然都是葷食者而素食者都躲過了此劫,1
台灣有事就是日本有事 各界感念安倍堅定親台派,0
邊境將開放 陳其邁：高風險處所仍要做好把關,0
不信家人已染疫亡⋯天天消毒伴屍18個月  已成乾黑木乃伊悚狀曝光,0
圖文拜登兒子杭特拜登在一名烏克蘭性工作者的臀部上吸毒,1
解封讓各種感染症在冬天大爆發 醫：我錯了！現在就開始還債了,0
台東強震重創觀光 縣府提撥1000萬旅遊補助,0
李艷秋語錄圖蔡英文才是台灣安定進步的選擇！,1
圖片宣稱緬甸民眾與軍方街頭對峙進入第二天...一位女子握鋼刀擋在裝甲車面前,1
圖文稱香蕉分為五階段未熟時含益生菌、略熟高纖低糖；有黑斑點時有抗氧化物；有黑斑過熟香蕉能抑制癌細胞,1
4／22前兩大類人得打第三劑 健身房運動也入列,0
防疫情死灰復燃 澳洲擬祭新冠追加劑,0
打新冠疫苗前兩三天禁止攝取所有的澱粉讓身體發炎指數下降每3個小時吃一顆維他命C所有保肝的產品都要吃,1
校園防疫措施調整 教育部：10月13日起後4天篩陰可入校,0
NBA》新冠肺炎和流感差在哪詹皇蜘蛛人哏圖引議論,0
不只白宮發言人莎琪 美前國務卿希拉蕊也確診COVID-19,0
918台東地震 這次震源的深度是10km是通過無線電廣播的。因此如果只看震源的深度則可能是人工發生的,1
七夕情人節 限時免費下載熊大來送愛 讓你情人節不孤單,1
雞蛋、水果、巧克力放冰箱小心這六種食物『越冰越毒』,1
" PCR檢測時用的 ""棉棒""他上面寫個 ""EO"" 什麼是EO 他是環氧乙烷棉球沾滿滿濕濕的就是EO",1
中國/台灣網路開始清理整頓LINE所有族群都不要發圖片和連結,1
中日建交將屆50週年 民調：僅6%滿意中日關係,0
頭痛要喝運動飲料配溫開水...一個普拿疼會殘留在身體五年...吃普拿疼會導致洗腎,1
前幕僚新書：川普大選辯論前3天已呈COVID陽性,0
左右手臂、一流一新 苗栗縣公費流感疫苗今天開打,0
今年自購第三批 122萬劑莫德納凌晨抵台,0
有開車的同學請注意有人接到一張檢舉的紅單罰金1200元原來是下雨天要開車頭燈109年6月30日才修正 ,1
Omicron蔓延 加拿大2確診、法有8疑似病例,0
美首席防疫專家佛奇確診Covid 已施打兩劑追加劑仍染疫,0
