title,label,subject,time
河馬首度發現染疫 比利時動物園驗出陽性,Real,國際,2021/12/4 12:47
美中大戰將死傷慘重 參謀首長承認：恐無力因應,Real,軍事,2022/5/22 23:50
研究：Omicron症狀似較輕 住院天數死亡率皆較低,Real,國際,2022/1/26 11:07
日本研究孕婦接種COVID-19疫苗 胎兒可獲抗體,Real,政治圈,2022/9/18 20:58
百歐COVID19 Ag完成送件 拚成國產居家唾液快篩,Real,財經,2022/4/30 20:50
《產業》CloudMile萬里雲新加坡總部啟用 實踐國際化,Real,財經,2021/10/15 14:17
泰安產險 移工防疫保險開賣,Real,財經,2021/11/26 10:29
境外移入增7例 本土病例＋0,Real,生活,2021/11/3 14:20
新冠確診病例 本土新增160例,Real,財經,2022/4/2 15:25
健康不容政治限制 南台灣美商會挺台加入世衛,Real,政治,2022/5/31 12:36
出席伊麗莎白二世葬禮後 82歲丹麥女王確診COVID,Real,國際,2022/9/21 23:07
《台北股市》焦點股-記憶體三雄,Real,財經,2022/6/12 16:38
芬蘭73歲總統確診COVID-19 遠距繼續工作,Real,國際,2022/4/19 20:36
籲富國助貧國防疫 世衛官員：否則雙手沾滿鮮血,Real,國際,2022/9/24 20:38
泰國入境再鬆綁 完整接種或持出發前72小時PCR陰性證明免隔離,Real,生活,2022/4/25 16:23
法專家稱疫情10天後達高峰 反疫苗議員染疫身故,Real,國際,2022/1/8 22:58
本土＋0 境外移入＋9例,Real,生活,2021/11/11 14:21
MLB》張育成確診COVID-19 守護者多名球員染疫,Real,體育,2022/4/21 06:49
百位卸任首長聯名致函 籲G20將剩餘疫苗轉贈窮國,Real,國際,2021/10/29 19:05
桃機案確診累計30例 境外移入新增26例,Real,生活,2022/1/10 14:35
美軍老毛病又犯 承認B-21轟炸機計畫生變,Real,軍事,2022/5/21 20:31
陳建仁批柯文哲不懂、回去看書 網友3個字猜測,Real,政治,2022/4/30 14:48
美國國會確診空前飆升 大多突破性感染但無住院,Real,國際,2022/1/4 09:23
Covid疫苗獲准對5歲以下幼童施打 拜登讚重大紓解,Real,國際,2022/6/18 03:58
北韓稱疫情獲控制 改口主張不必接種疫苗,Real,國際,2022/5/24 14:15
日本政府擬12月開打第3劑COVID-19疫苗,Real,國際,2021/11/10 19:53
第11批自購AZ疫苗 136萬劑今到貨,Real,生活,2021/10/13 18:00
接種新規定 39場所人員 需打滿兩劑疫苗,Real,生活,2021/12/8 14:28
比Omicron妹妹強10倍？ 英驚現病毒株「XE」恐成大流行,Real,國際,2022/4/1 17:55
尖點科技連續六年榮獲「TCSA台灣企業永續獎」肯定,Real,財經,2021/11/18 09:59
染疫康復者整合門診 掛號1次看診一網打盡,Real,生活,2022/2/23 14:52
新冠病毒幾天內擴散全身器官 科學家想破頭的問題有解了,Real,國際,2021/12/27 10:58
Fed升息何時到頂？專家曝最快時間點,Real,財經,2022/6/16 10:54
研究：不明兒童肝炎 新型冠狀病毒恐是根源,Real,國際,2022/5/17 16:13
NBA》新冠肺炎和流感差在哪？詹皇「蜘蛛人」哏圖引議論,Real,體育,2021/12/25 15:31
感覺失智上身？醫曝：病毒入侵也會害人腦霧 ,Real,健康,2022/3/4 05:33
批拜登政策霸凌 德州長禁企業強制接種新冠疫苗,Real,國際,2021/10/12 12:25
《半導體》股后也得敬升息三分 外資降價至2100,Real,財經,2022/5/25 15:39
疫苗覆蓋率86％病例仍增 丹麥重新實施健康通行證,Real,國際,2021/11/9 10:21
公費疫苗平台第22期自9日起開放符合資格民眾預約追加劑,Real,生活,2022/2/7 15:04
世衛示警Omicron恐使醫護超負荷 各國出招壓疫情,Real,國際,2021/12/29 03:32
新冠疫情肆虐 比爾蓋茲自爆確診,Real,財經,2022/5/11 15:14
境外移入＋10例 無新增死亡,Real,生活,2021/11/25 14:58
華府警告 Omicron亞種恐致美國今秋染疫人數上億,Real,國際,2022/5/7 22:35
美研究：孕婦感染COVID-19 大幅提高死產風險,Real,國際,2021/11/20 18:33
確診亡不用24小時內火化？ 法規明定「盡速處理」 朱學恒：衛福部沒解釋,Real,政治,2022/6/4 16:00
品觀點》元旦防疫新制 24類場域工作者需完整接種疫苗,Real,生活,2021/12/6 12:17
Omicron肆虐 英格蘭疫情盛行率1月達高峰,Real,國際,2022/1/26 16:36
伊德利布疫情大爆發 救援組織「白盔」疲於後送病患和埋屍,Real,國際,2021/9/23 00:01
雜誌精選》確診人數 break四百！學各種「超過」英文,Real,生活,2022/4/12 08:50
IMD競爭力排行 荷蘭居全球第四,Real,證券．權證,2021/9/30 04:10
美9月推出抗原始及變異病毒升級版疫苗,Real,國際,2022/8/27 11:12
科學家新視野－釐清感染COVID-19與糖尿病的關聯性,Real,專題周報,2022/6/28 04:10
Omicron來襲 土耳其單日6.6萬例創新高,Real,國際,2022/1/6 07:40
越南胡志明市遞交計畫 將為兒童與青少年打疫苗,Real,國際,2021/10/16 22:09
桃園新增2392例 整體疫情持平緩降,Real,生活,2022/7/29 16:00
染疫痊癒還沒完？世衛正式定義長期新冠症狀,Real,國際,2021/10/8 19:03
今無本土個案 境外移入＋10例,Real,生活,2021/11/12 14:20
拜登COVID-19篩檢呈陰性 為求審慎繼續隔離,Real,國際,2022/8/7 04:31
染疫康復後該打疫苗嗎？ 國外「兩研究」揭答案,Real,國際,2022/4/3 21:56
境外移入＋7例 無新增死亡,Real,生活,2021/11/23 14:40
1922明重啟 10點開放預約 17日開打,Real,生活,2022/1/14 14:46
已打過4劑疫苗 輝瑞執行長二次確診,Real,國際,2022/9/25 16:22
澳門升級防疫 9日起禁止外籍客機載客赴澳,Real,兩岸,2022/1/6 19:34
影》告別捅鼻子! 美FDA首批「新冠呼氣快篩儀」3分鐘有結果,Real,國際,2022/4/16 22:44
金門二次確診累計30例 年齡最小1歲、最長100歲,Real,生活,2022/9/14 17:30
菲國卡拉OK吉普尼乘客高歌 網友：忘了疫情嗎,Real,國際,2022/1/27 23:36
新冠單日飆增2萬例！東京醫療將升至最高紅色警戒,Real,國際,2022/7/21 11:08
打過疫苗不怕長新冠？研究揭驚人結果 專家：很失望,Real,國際,2022/5/26 16:49
美國兩任總統確診COVID-19 時空背景大不同,Real,國際,2022/7/22 23:52
費亞拉將獲任命為捷克總理 當務之急是處理疫情,Real,國際,2021/11/28 14:26
韓國COVID-19單日確診和死亡病例 均創紀錄,Real,國際,2021/12/4 20:49
世衛秘書長譚德塞籲 明年終止新冠疫情,Real,國際,2021/12/21 03:28
移轉訂價申報時間 台商要留意各國變化,Real,財經,2022/5/20 15:04
美議員提法案追查疫源 若北京不配合調查就制裁,Real,國際,2022/1/12 11:09
韓國同意採購7萬份輝新冠口服藥療程,Real,國際,2021/11/7 02:51
蝦皮驚見販售打滿3劑小黃卡！標榜真假難辨、快速通關,Real,生活,2022/4/24 11:31
北韓COVID-19疫情未歇 又爆不明腸道傳染病,Real,國際,2022/6/16 12:34
確診逃出荷蘭隔離飯店 被捕伴侶：待遇如狗一般,Real,國際,2021/11/30 11:56
接種疫苗仍染疫 美國民眾抱怨長期後遺症難捱,Real,國際,2022/1/24 16:51
輝瑞疫苗是否供5至11歲童施打 美將召開專家會議,Real,國際,2021/10/26 18:31
拜登COVID-19篩檢仍為陽性 症狀改善持續隔離,Real,國際,2022/8/5 03:38
美6月嬰至5歲幼兒 預計2月21日開打COVID-19疫苗,Real,國際,2022/2/10 15:38
接種疫苗後肩痛不止 恐是旋轉肌腱破裂,Real,健康,2022/8/23 11:46
紐西蘭總理COVID-19篩檢陰性 繼續隔離至2月1日,Real,國際,2022/1/31 09:16
感染新冠後首談病情 英女王：感覺嚴重疲勞,Real,國際,2022/4/11 10:12
世衛：歐洲新冠疫情增溫 距疫情結束路仍長,Real,國際,2021/10/29 03:03
3境外改本土 本土＋18 境外＋61,Real,生活,2022/2/11 14:31
世衛：全球8萬到18萬醫護人員死於新冠肺炎,Real,國際,2021/10/23 04:04
富國1億劑疫苗將到期 英前首相籲速分送給窮國,Real,國際,2021/9/20 10:50
全面提供新冠疫苗第一、二劑預約接種,Real,生活,2021/12/13 15:50
小三通重啟標準 陳時中：第2劑涵蓋率逾6成才討論,Real,生活,2021/11/8 20:19
世衛：全球COVID-19疫情減緩 中東及東南亞除外,Real,國際,2022/6/9 04:07
25歲正妹狂交砲友 規定「每次25分鐘」背後目的曝光,Real,國際,2022/7/30 23:20
世衛組織：富國搶打追加劑 加劇疫苗分配不均,Real,國際,2021/12/23 19:38
台灣友邦巴拉圭總統阿布鐸染疫 症狀溫和隔離中,Real,國際,2022/1/19 05:28
COVID-19攻陷太平洋島國 薩摩亞索羅門延長封城令,Real,國際,2022/1/25 19:18
窮國苦等救命疫苗 美計劃加碼捐贈5億劑,Real,國際,2021/9/22 13:41
莫德納設廠墨爾本 澳洲將取得mRNA疫苗技術,Real,政治圈,2022/8/15 16:50
「神秘肺炎」狂燒增至10例 WHO鎖定1關鍵病源,Real,國際,2022/9/3 19:42
國泰產險移工防疫險獲核准 移工入境確診實支實付最高50萬元,Real,財經,2021/11/19 17:49
Omicron大軍壓境 本土疫情蠢動 名醫疾呼：快做到這4點,Real,健康,2022/1/8 04:43
加州州長紐松確診COVID-19 症狀輕微,Real,國際,2022/5/29 14:05
莫德納2022年Q2再供5千萬劑疫苗 助窮國抗疫,Real,國際,2021/10/30 12:48
韓製疫苗商用化前效果評價 拚2022上半年核准,Real,國際,2021/12/21 14:15
法國大規模研究 接種疫苗重症死亡風險少90％,Real,國際,2021/10/12 13:22
美官員：已交付3.35億劑疫苗給110國,Real,國際,2021/12/18 12:59
境外移入＋5例 無新增死亡,Real,生活,2021/11/24 14:22
不限制類別 民眾滿五個月可打第三劑莫德納,Real,生活,2021/12/10 14:42
COVID病史美國成年人 1／5目前仍受長新冠所苦,Real,國際,2022/6/23 11:13
日本研究 染疫死亡率低可能跟腸道細菌有關,Real,科技,2022/1/9 15:18
巴西總統稱體內抗體高 決定不打疫苗,Real,國際,2021/10/14 09:27
英格蘭單日確診10萬 衛生大臣：新年前防疫不升級,Real,國際,2021/12/28 14:07
金正恩宣布戰勝疫情 北韓解除口罩佩戴令,Real,國際,2022/8/13 12:32
《熱門族群》華邦電明接力法說 DRAM雙雄一起Hihg,Real,財經,2022/5/30 16:38
美國第一夫人吉兒兩次篩檢陰性 將可解隔離,Real,國際,2022/8/22 00:01
日本研究：接種3劑疫苗 預防COVID-19症狀近7成,Real,國際,2022/3/30 12:40
台海大戰關鍵「不是先進武器」 專家：美國追不過大陸,Real,軍事,2022/7/11 11:00
Omicron威脅進逼 美國入境篩檢追蹤未加強引人憂,Real,國際,2021/11/29 11:41
鼓勵長者打疫苗 3/10-4/10地方政府可加碼提供500元內衛教品,Real,財經,2022/3/7 14:39
試用俄製鼻腔式新冠疫苗 普丁：沒不舒服,Real,國際,2021/11/25 14:19
起床驚見「2症狀」小心了 專家：當確診新冠先隔離,Real,國際,2022/7/25 18:04
連兩天COVID檢測陰性 拜登解除隔離,Real,國際,2022/8/7 22:30
緩解COVID-19四大症狀 居家常備藥物清單曝,Real,生活,2022/5/2 09:35
美新「空軍一號」沒法打核戰 外媒曝：只因川普這小要求,Real,國際,2022/6/10 19:06
載3千多人開心出遊 挪威逍遙號郵輪爆10人染疫,Real,國際,2021/12/6 07:22
高雄市＋2592例 BA.5已進入社區流行階段,Real,生活,2022/8/31 18:41
甲安埔幅員遼闊 僅一家公費快篩劑診所,Real,寶島,2022/4/15 12:53
日經11月COVID復甦指數 台灣排第4亞太居冠,Real,國際,2021/12/7 03:17
預防重症 日本批准默沙東COVID-19口服藥,Real,國際,2021/12/24 22:07
猴痘全球炸裂 世衛急喊「一招」防傳染,Real,國際,2022/7/28 18:13
駐泰代表處2名職員確診COVID-19 啟動防疫SOP,Real,國際,2022/2/9 21:04
歐盟藥品管理局：嬌生COVID-19疫苗可用作加強劑,Real,國際,2021/12/15 20:52
百萬美國人染疫逝世 「COVID悲傷」家屬遺恨,Real,國際,2022/5/15 13:25
美食-KY Q3獲利2.7億 突破疫情前水準,Real,財經,2021/11/10 17:45
牛津：供應鏈中斷危機到頂 全面緩解時機在2022年下半年,Real,財經,2021/11/19 20:55
巴西專家：故意感染Omicron恐危及個人及公眾健康,Real,國際,2022/1/20 09:06
澳洲紐西蘭Omicron亞變種入侵 疫情恐升溫,Real,國際,2022/5/9 03:28
新冠輕症也可能有後遺症 研究曝這類人風險最大,Real,國際,2022/1/27 07:01
全球防疫台灣第41名 綠委捐贈新型針具 盼提升疫苗殘劑施打率,Real,政治,2021/9/29 10:51
善用健康存摺4大防疫資訊、即時自主回報,Real,財經,2022/5/9 12:14
新冠後遺症驚人影響 11歲蘿莉暴瘦大變 插鼻胃管進食,Real,國際,2022/2/1 16:49
用鏡頭看台灣》新北Covid-19居家照護關懷中心 保留醫療量能試辦居家照護,Real,生活,2022/4/12 20:35
疫情不會結束？ 專家揭後Omicron新常態「它」是狠角色,Real,國際,2022/4/16 19:20
《半導體》洪志勳掌愛普*總座 高客製化抗不景氣,Real,財經,2022/6/29 08:48
美又增5州發現Omicron 頭號威脅仍是Delta,Real,國際,2021/12/4 11:22
新研究：新冠輕症也可能損及大腦,Real,國際,2022/3/11 11:02
恐怖傳染病導致改朝換代 都怎麼消失的？,Real,政治,2022/2/5 13:41
歐盟延長數位Covid證明效期1年 台疫苗護照續通行,Real,國際,2022/6/14 11:58
COVID-19疫苗強制令奏效 美確診死亡雙降,Real,國際,2021/10/14 12:39
台達電旗下達爾生技 將參與台灣醫療科技展秀防疫實力,Real,財經,2021/12/1 21:26
街頭「大清消」真的有用？ 專家直搖頭曝反而更慘,Real,國際,2022/5/4 00:00
研究：寮國蝙蝠冠狀病毒傳人結構極似COVID,Real,國際,2021/10/15 17:27
APEC領袖宣言 轉移疫苗技術並降低成本以擴大接種,Real,國際,2021/11/13 02:28
拜登聯大演說訴諸團結 強調競爭但不打新冷戰,Real,國際,2021/9/22 02:30
英擴大輝瑞新冠口服藥臨床試驗 受試者上萬人,Real,國際,2022/4/12 15:58
日本單日增逾5萬例COVID-19 沖繩出現BA.2,Real,國際,2022/3/5 18:16
足球巨星梅西曝新冠後遺症：1個多月無法跑步,Real,體育,2022/5/31 15:34
美疾管中心：猴痘非COVID 不易透過空氣傳播,Real,國際,2022/5/25 21:49
東台去年轉虧為盈 EPS為0.68元,Real,財經,2022/3/18 11:42
《生醫股》焦點股：亞諾法,Real,財經,2022/4/4 15:07
柬埔寨防疫兼道德糾察 情人節禁學生校園群聚,Real,國際,2022/2/13 22:32
世衛研究稱非洲恐2/3的人染疫 流感化還不是時候,Real,國際,2022/4/8 12:51
甫訪問加拿大 美國貿易代表戴琪確診COVID-19,Real,國際,2022/7/11 03:25
哥斯大黎加：5歲以上兒童須強制接種新冠疫苗,Real,國際,2021/11/7 12:32
船上再現疫情 美疾管中心調查68艘郵輪,Real,國際,2021/12/28 03:54
拚疫苗覆蓋率！屏東縣府再祭誘因 打疫苗送200元超商禮券,Real,生活,2022/1/6 18:02
拉脫維亞疫情升溫 總統完整接種疫苗仍確診,Real,國際,2021/10/15 07:29
加拿大總理杜魯道確診COVID-19 狀況良好,Real,國際,2022/2/1 03:40
默克藥廠口服抗病毒藥抵台 供重症風險輕中度確診者使用,Real,生活,2022/1/24 14:58
Omicron不亂買氣 美食-KY營收提前重返成長,Real,財經,2022/1/10 17:43
雜誌精選》「防疫保單」爭議大 英文怎麼說？,Real,生活,2022/5/31 09:00
終結新冠疫情 美國宣布5／12舉行全球峰會,Real,國際,2022/4/19 05:54
開全球先河 英國核准莫德納COVID-19二價疫苗,Real,國際,2022/8/15 22:04
莫德納：COVID流感混合追加劑將在2023年底推出,Real,國際,2022/1/18 10:13
美染疫死亡破百萬 最新病毒變種威脅日增,Real,國際,2022/5/5 17:51
WHO悲觀預測：新冠病毒恐再變種「先寄宿動物後傳人」,Real,國際,2022/4/1 14:03
白宮專家佛奇：群體免疫難實現 打疫苗與得病恐不斷輪迴,Real,國際,2022/4/18 17:49
美國COVID-19口服藥發送點倍增 藥局醫院都可領,Real,國際,2022/4/26 20:57
全球疫情線上峰會登場 籌得逾30億美元抗疫新資金,Real,國際,2022/5/13 04:08
比俄烏空軍更慘 「它」宣布損失破百架飛機,Real,國際,2022/5/18 20:55
COVID症狀大致好轉 拜登：身體狀況不錯,Real,國際,2022/7/26 12:05
輝瑞抗疫口服藥Paxlovid 獲歐盟允許緊急使用,Real,國際,2021/12/17 05:43
Omicron新亞變種能避開免疫力 恐帶來新疫情,Real,國際,2022/5/1 23:25
日本斥資333億 採購默沙東抗COVID-19口服藥,Real,國際,2021/11/10 22:45
日本全境COVID-19增近8.5萬例 再創單日新高,Real,國際,2022/1/29 19:37
《生醫股》晟德林榮景：今年現金回流破百億 催生集團獨角獸,Real,財經,2021/11/2 16:14
4國民調 日本高中生最擔憂染COVID-19死亡,Real,國際,2022/6/22 15:31
一招教你在「疫苗地圖」找施打院所、預約第三劑疫苗！,Real,生活,2022/1/10 15:18
俄羅斯新增近3.8萬例COVID-19確診 再創新高紀錄,Real,國際,2021/10/25 18:44
北市8／13開設12處兒童covid-19疫苗接種站 網路開放登記,Real,新消息,2022/7/21 17:29
「與病毒共存」一波三折 新加坡的變與不變,Real,國際,2021/10/27 19:28
澳洲COVID確診住院人數飆升 當局建議採遠距上班,Real,國際,2022/7/20 14:10
休傑克曼染新冠病毒 自稱症狀輕微如感冒,Real,娛樂,2021/12/29 05:31
法國單日新增近50萬例 創疫情爆發以來新高,Real,國際,2022/1/19 05:34
WHA倒數 陳時中投書美媒籲納台實現防疫零缺口,Real,政治,2022/5/14 03:50
最新研究曝1／5新冠患者有後遺症 3大器官恐出問題,Real,國際,2022/5/26 10:28
法國單日染疫人數再創紀錄 夜店延長關閉3週,Real,國際,2021/12/29 20:18
英國研究：普通感冒也可提供部分新冠肺炎保護,Real,國際,2022/1/10 23:03
韓智庫：平壤射彈燒錢192億元 足讓全民打1劑疫苗,Real,國際,2022/6/9 20:15
日本COVID-19連3天新增逾25萬例 連4周居全球之冠,Real,國際,2022/8/21 12:34
法國強推新法抗疫 打疫苗才能領通行證 逾10萬人上街抗議,Real,國際,2022/1/9 05:41
拜登率美國走向「世界大戰」 川普：沒人能阻止我這麼做,Real,國際,2022/6/21 20:33
FDA批准 出生28天以上染疫幼童可服用瑞德西韋,Real,國際,2022/4/26 04:33
巴西施打新冠疫苗追加劑 間隔縮為4個月,Real,國際,2021/12/19 11:33
河內小學生返校 宅在家近一年見面超興奮,Real,國際,2022/4/6 18:48
美FDA審查員：輝瑞5歲以下幼童COVID疫苗安全有效,Real,國際,2022/6/13 14:32
佛奇：Omicron如野火燎原 美國每個人都可能感染,Real,國際,2022/1/12 19:26
英批准輝瑞COVID－19口服藥 染疫初期使用最有效,Real,國際,2021/12/31 22:38
大絕招被外界忽視 CNN：拜登走上災難性「不歸路」,Real,國際,2022/5/5 21:23
近半Omicron病例在非洲 世衛籲富國勿再囤積疫苗,Real,國際,2021/12/9 22:45
艾爾段確診感染Omicron 症狀輕在家工作,Real,國際,2022/2/5 21:58
防範新變種 拜登下令禁南非等8國旅客入美,Real,國際,2021/11/27 05:33
加護病房點蠟燭紀念病逝者 烏克蘭醫院火災釀3死,Real,國際,2021/12/30 08:14
俄烏戰火不熄 2數字曝大陸與美關鍵盟友趁機狂賺,Real,國際,2022/6/1 17:02
開卷書摘》喬科維奇enter成功！學出入境英文,Real,體育,2022/1/11 08:17
鮑爾續掌美國聯準會 防止通膨失控如履薄冰,Real,國際,2021/11/23 08:11
桃園疫情持續延燒 本土病例＋46 境外＋46,Real,生活,2022/1/26 14:30
東京大阪疫情續燒 單日新增病例再分創新高,Real,國際,2022/1/26 18:41
紐約疫情蠢動 市長亞當斯就任百日確診,Real,國際,2022/4/11 08:10
桌球國手林昀儒傳感染新冠肺炎 在桃機採檢陽性,Real,體育,2022/4/2 09:11
以現存疫苗當追加劑 WHO：非解決之道,Real,國際,2022/1/12 08:57
《半導體》力智H2難逃庫存魔咒 外資仍看衰,Real,財經,2022/8/2 11:09
醫護被匡列 人力不夠有解 指揮中心：符合條件可提前召回,Real,生活,2022/3/11 15:31
越南染疫數逾2個月新低 15萬例待清查補登,Real,國際,2021/9/28 23:56
確診幾次才能完全免疫？ 「德版佛奇」一句話解答,Real,國際,2022/5/3 19:24
英過去7天新冠確診 較前周躍增44.4％,Real,國際,2021/12/19 11:32
心悅COVID-19口服抗病毒候選新藥Pentarlandir 二期臨床結果正面,Real,財經,2022/8/1 07:11
寮國振興經濟 9日全面重新開放旅遊,Real,國際,2022/5/8 13:36
新增2例境外移入確診 自美國、緬甸入境,Real,生活,2021/10/21 14:19
世衛：全球防疫計畫ACT-A 未來一年需6570億,Real,國際,2021/10/29 13:15
疫情再炸彰化新增4確診 彰化市緊急大清消,Real,生活,2022/4/1 15:01
疫苗命名學問大,Real,專題周報,2022/1/23 04:10
提早放暑假？遊戲股辣椒、華義、昱泉漲停,Real,財經,2022/5/25 15:02
羽球一哥周天成返台 落地採檢陽性後送隔離,Real,體育,2022/4/6 12:19
Omicron壓境 紐約市確診率3天內翻倍,Real,國際,2021/12/17 09:51
世衛：防疫物資已送抵北韓 留在南浦港隔離中,Real,國際,2021/10/7 22:39
英單日新增病例破10萬 5到11歲兒童准打輝瑞,Real,國際,2021/12/23 11:41
快篩實名制15日開賣 投縣衛生局籲提早準備,Real,生活,2022/8/14 14:43
慧榮贊助COVID-19快篩試劑 助七家社福機構抗疫,Real,財經,2022/5/27 21:34
大馬前首相馬哈地染疫住院5天 返家繼續隔離,Real,國際,2022/9/4 17:49
桃園高雄疫情兩頭燒 本土＋21 境外＋43,Real,生活,2022/1/27 14:40
忘關麥自曝殺人剛判無期徒刑 美富豪傳染新冠病重,Real,國際,2021/10/17 12:27
世衛成立新專家小組 官員：恐是疫情溯源最後機會,Real,國際,2021/10/14 07:15
疫情趨緩 北市18至31日開放高中以下校園,Real,新消息,2022/7/15 16:13
保護幼兒遠離染疫風險 營養師大推：每日這樣吃！,Real,健康,2022/4/20 11:46
東京新增近7000例COVID-19 沖繩疫情持續嚴峻,Real,國際,2022/4/16 18:41
世衛：Omicron亞型現蹤57國 鬆懈防疫還太早,Real,國際,2022/2/2 13:18
挪威國王哈拉德確診COVID-19 症狀輕微休養數日,Real,國際,2022/3/22 22:48
《興櫃股》安盛生抗原家用快篩 揪出COVID-19全球主流株BA.5,Real,財經,2022/10/3 10:38
六角8月營收年增26.66％ 創近20個月來新高,Real,財經,2022/9/7 15:24
金管會核准國泰產險移工防疫保險商品,Real,財經,2021/11/19 21:15
21日起前往八大場所應出示完整接種疫苗紀錄,Real,生活,2022/1/20 14:40
應對疫情表現不佳 美國疾管局將結構改革,Real,國際,2022/8/18 17:30
英研究：Omicron造成長新冠機率低於其他變異株,Real,國際,2022/6/17 23:11
輝瑞：5歲以下幼童接種3劑BNT疫苗 保護力達80％,Real,生活,2022/5/23 22:50
法國增約8.8萬例確診破國內紀錄 病故人數也攀升,Real,國際,2021/12/24 03:55
CNN：拜登正進行「史上最愚蠢的戰鬥」,Real,國際,2022/5/18 17:22
病床不敷使用 大阪發布非常事態盼確保醫療量能,Real,國際,2022/2/8 19:02
「COVID是政府要殺人」格鬥女子冠軍提陰謀論,Real,體育,2022/1/29 12:09
四方安全對話首贈疫苗 柬埔寨獲32.5萬劑,Real,國際,2022/4/13 11:59
寮國蝙蝠冠狀病毒極似COVID-19 曾送到武漢研究,Real,國際,2021/11/24 22:26
澳研議解除防疫禁令 讓COVID-19流感化,Real,國際,2022/3/12 17:02
感染源不明 本土確診+1 境外+74,Real,生活,2022/3/18 15:18
本土居隔陰轉陽＋5 境外＋66,Real,生活,2022/3/3 14:29
佛道雙修協會增15例 本土＋16 境外＋51,Real,生活,2022/2/18 14:47
巴西鬆綁入境規定 未接種新冠疫苗無須隔離,Real,國際,2022/4/5 10:06
議會暫擱熊好券2.0預算 柯文哲：會採多元發放方式,Real,udn,2022/9/27 18:55
亞太傳統藝術節登場 展現國際合作藝術風貌,Real,udn,2022/10/1 17:15
機師工會：全面解封0+7 機組人員外站不應繼續遭拘禁,Real,udn,2022/9/22 13:36
「0+7」備600萬劑快篩用到年底 王必勝坦言最怕外國人這件事,Real,udn,2022/9/22 15:03
香港：入境至少打兩劑 才獲發臨時疫苗通行證,Real,udn,2022/9/17 19:54
防疫雙險理賠總額達1135億元 已有五家產險業增資,Real,udn,2022/10/4 18:24
苗栗縣新增902例  次世代雙價疫苗第二階段今起施打,Real,udn,2022/10/3 13:33
國慶出遊 國1南下新營服務區今有免費視障按摩服務,Real,udn,2022/10/8 12:48
竹縣+1495 本周五、六 中興里及婦幼館增設社區接種站,Real,udn,2022/10/5 14:22
中共中央黨校成立「國際傳播研究中心」 搶國際話語權,Real,udn,2022/10/3 14:07
北京馬拉松11月恢復舉辦 民眾期待防疫鬆綁,Real,udn,2022/10/3 22:52
本土確診39330例 又一批雙價疫苗抵台,Real,udn,2022/9/18 17:34
後疫情新富 瑞士信貸銀行：富豪數跳增但不均加劇,Real,udn,2022/9/21 20:20
上趙少康節目…柯志恩笑稱參選遇困難 「經典口號都被韓國瑜喊完了」,Real,udn,2022/9/23 13:37
中國清零政策20大後難告終  恐延至2023上半年,Real,udn,2022/10/7 14:19
香港入境檢疫0+3 羅一鈞：比台灣0+7更嚴,Real,udn,2022/9/26 19:00
中共國慶前夕 台灣民間團體籲抵抗中國威權擴張,Real,udn,2022/9/30 13:07
大陸研發mRNA疫苗臨床實驗中 首獲印尼緊急使用授權,Real,udn,2022/9/30 15:00
13日國境解封 蘇貞昌：隨時檢討入境觀光團防疫指引,Real,udn,2022/10/3 11:31
高中職生飲酒比例達3成 自己買或家人提供占7成,Real,udn,2022/10/6 12:56
中國十一假期多地遊客如織 疫情是否升溫受矚,Real,udn,2022/10/3 11:53
入境確診醫療費 研議保險支付,Real,udn,2022/10/2 03:09
第二批Novavax今抵台 為COVAX配發共50.4萬劑,Real,udn,2022/9/22 14:14
友情再升溫！日台交流協會拜會竹縣 促產業文化交流,Real,udn,2022/9/28 13:26
商業興觀點／社群媒體 星企首選銷售管道,Real,udn,2022/9/26 23:20
金門沖繩共尋風獅爺招福獅 年底擬開啟包機直航,Real,udn,2022/9/21 15:05
美國3碼為何台灣僅升息半碼？央行理事會決議搶先看,Real,udn,2022/9/22 17:20
搭自主學習風潮 教育部將126冊新住民語教材上網,Real,udn,2022/9/21 12:48
邊境「0+7」將上路 台中昨1.5萬人搶打次世代疫苗,Real,udn,2022/9/27 11:19
獨／學校發陸製快篩供生返家自篩 一查竟未獲專案核准,Real,udn,2022/10/2 10:42
入境0+7最快10月13日上路 29日起取消PCR改快篩,Real,udn,2022/9/23 02:40
何時恢復正常生活？陸CDC：需最後10%民眾完成疫苗接種,Real,udn,2022/9/22 20:11
嘉義縣55至64歲原住民 免費領5劑快篩,Real,udn,2022/9/27 14:50
邊境管制周四放寬 蘇揆指示做好事前盤點和準備,Real,udn,2022/9/26 11:11
拚選舉罔顧幼兒健康？萬美玲：市長要為打錯疫苗道歉,Real,udn,2022/10/7 13:23
玉里醫院隔離 爆數人關同房,Real,udn,2022/9/29 03:01
嘉義市加碼自購流感疫苗 這3類市民也能免費打,Real,udn,2022/9/27 11:11
王必勝：疫情現在就是高峰 「口罩自主」待疫情穩定再討論,Real,udn,2022/10/5 14:29
7月大女嬰染疫 發病4天亡,Real,udn,2022/9/27 02:12
何時入境免隔離？蘇貞昌：確定後提前宣布 讓各行各業有時間準備,Real,udn,2022/9/21 09:29
中華電攜AWS助力高雄亞灣 加速雲端5G AIoT創新發展,Real,udn,2022/9/26 18:21
中國偷渡客魂斷柬埔寨 經濟影響生計挺而走險,Real,udn,2022/9/24 14:21
